DateKey,FullDate,Year,Quarter,Month,Day,DayOfWeek
20010604,2001-06-04,2001,2,6,4,Monday
20021001,2002-10-01,2002,4,10,1,Tuesday
20020314,2002-03-14,2002,1,3,14,Thursday
20011203,2001-12-03,2001,4,12,3,Monday
20050304,2005-03-04,2005,1,3,4,Friday
20011119,2001-11-19,2001,4,11,19,Monday
20000626,2000-06-26,2000,2,6,26,Monday
20010821,2001-08-21,2001,3,8,21,Tuesday
20011106,2001-11-06,2001,4,11,6,Tuesday
20000828,2000-08-28,2000,3,8,28,Monday
20030428,2003-04-28,2003,2,4,28,Monday
20040922,2004-09-22,2004,3,9,22,Wednesday
20021108,2002-11-08,2002,4,11,8,Friday
20010115,2001-01-15,2001,1,1,15,Monday
20040111,2004-01-11,2004,1,1,11,Sunday
20010827,2001-08-27,2001,3,8,27,Monday
20011016,2001-10-16,2001,4,10,16,Tuesday
20031027,2003-10-27,2003,4,10,27,Monday
20030522,2003-05-22,2003,2,5,22,Thursday
20021118,2002-11-18,2002,4,11,18,Monday
20020404,2002-04-04,2002,2,4,4,Thursday
20010507,2001-05-07,2001,2,5,7,Monday
20021015,2002-10-15,2002,4,10,15,Tuesday
20000919,2000-09-19,2000,3,9,19,Tuesday
20020617,2002-06-17,2002,2,6,17,Monday
20001215,2000-12-15,2000,4,12,15,Friday
20010219,2001-02-19,2001,1,2,19,Monday
20010515,2001-05-15,2001,2,5,15,Tuesday
20021202,2002-12-02,2002,4,12,2,Monday
20020109,2002-01-09,2002,1,1,9,Wednesday
20000628,2000-06-28,2000,2,6,28,Wednesday
20000711,2000-07-11,2000,3,7,11,Tuesday
20001002,2000-10-02,2000,4,10,2,Monday
20000824,2000-08-24,2000,3,8,24,Thursday
20010820,2001-08-20,2001,3,8,20,Monday
20080715,2008-07-15,2008,3,7,15,Tuesday
20010402,2001-04-02,2001,2,4,2,Monday
20000911,2000-09-11,2000,3,9,11,Monday
20000814,2000-08-14,2000,3,8,14,Monday
20001113,2000-11-13,2000,4,11,13,Monday
20001030,2000-10-30,2000,4,10,30,Monday
20010205,2001-02-05,2001,1,2,5,Monday
20030421,2003-04-21,2003,2,4,21,Monday
20010112,2001-01-12,2001,1,1,12,Friday
20010313,2001-03-13,2001,1,3,13,Tuesday
20000706,2000-07-06,2000,3,7,6,Thursday
20010129,2001-01-29,2001,1,1,29,Monday
20020116,2002-01-16,2002,1,1,16,Wednesday
20040725,2004-07-25,2004,3,7,25,Sunday
20010305,2001-03-05,2001,1,3,5,Monday
20000712,2000-07-12,2000,3,7,12,Wednesday
20030521,2003-05-21,2003,2,5,21,Wednesday
20010123,2001-01-23,2001,1,1,23,Tuesday
20000905,2000-09-05,2000,3,9,5,Tuesday
20001020,2000-10-20,2000,4,10,20,Friday
20010920,2001-09-20,2001,3,9,20,Thursday
20030309,2003-03-09,2003,1,3,9,Sunday
20010109,2001-01-09,2001,1,1,9,Tuesday
20020204,2002-02-04,2002,1,2,4,Monday
20010207,2001-02-07,2001,1,2,7,Wednesday
20010810,2001-08-10,2001,3,8,10,Friday
20010105,2001-01-05,2001,1,1,5,Friday
20010625,2001-06-25,2001,2,6,25,Monday
20010627,2001-06-27,2001,2,6,27,Wednesday
20020924,2002-09-24,2002,3,9,24,Tuesday
20010910,2001-09-10,2001,3,9,10,Monday
20010803,2001-08-03,2001,3,8,3,Friday
20010809,2001-08-09,2001,3,8,9,Thursday
20010131,2001-01-31,2001,1,1,31,Wednesday
20030216,2003-02-16,2003,1,2,16,Sunday
20010802,2001-08-02,2001,3,8,2,Thursday
20030412,2003-04-12,2003,2,4,12,Saturday
20020226,2002-02-26,2002,1,2,26,Tuesday
20030303,2003-03-03,2003,1,3,3,Monday
20010907,2001-09-07,2001,3,9,7,Friday
20010605,2001-06-05,2001,2,6,5,Tuesday
20030512,2003-05-12,2003,2,5,12,Monday
20020308,2002-03-08,2002,1,3,8,Friday
20031222,2003-12-22,2003,4,12,22,Monday
20011002,2001-10-02,2001,4,10,2,Tuesday
20020313,2002-03-13,2002,1,3,13,Wednesday
20020521,2002-05-21,2002,2,5,21,Tuesday
20020214,2002-02-14,2002,1,2,14,Thursday
20010723,2001-07-23,2001,3,7,23,Monday
20011126,2001-11-26,2001,4,11,26,Monday
20020506,2002-05-06,2002,2,5,6,Monday
20031128,2003-11-28,2003,4,11,28,Friday
20010716,2001-07-16,2001,3,7,16,Monday
20020923,2002-09-23,2002,3,9,23,Monday
20030930,2003-09-30,2003,3,9,30,Tuesday
20031010,2003-10-10,2003,4,10,10,Friday
20040716,2004-07-16,2004,3,7,16,Friday
20020401,2002-04-01,2002,2,4,1,Monday
20020121,2002-01-21,2002,1,1,21,Monday
20020509,2002-05-09,2002,2,5,9,Thursday
20030405,2003-04-05,2003,2,4,5,Saturday
20020426,2002-04-26,2002,2,4,26,Friday
20020312,2002-03-12,2002,1,3,12,Tuesday
20030702,2003-07-02,2003,3,7,2,Wednesday
20020325,2002-03-25,2002,1,3,25,Monday
20040105,2004-01-05,2004,1,1,5,Monday
20051222,2005-12-22,2005,4,12,22,Thursday
20020408,2002-04-08,2002,2,4,8,Monday
20031023,2003-10-23,2003,4,10,23,Thursday
20020118,2002-01-18,2002,1,1,18,Friday
20020320,2002-03-20,2002,1,3,20,Wednesday
20020412,2002-04-12,2002,2,4,12,Friday
20021029,2002-10-29,2002,4,10,29,Tuesday
20030414,2003-04-14,2003,2,4,14,Monday
20020225,2002-02-25,2002,1,2,25,Monday
20020711,2002-07-11,2002,3,7,11,Thursday
20020606,2002-06-06,2002,2,6,6,Thursday
20031026,2003-10-26,2003,4,10,26,Sunday
20020819,2002-08-19,2002,3,8,19,Monday
20020822,2002-08-22,2002,3,8,22,Thursday
20020816,2002-08-16,2002,3,8,16,Friday
20030317,2003-03-17,2003,1,3,17,Monday
20100907,2010-09-07,2010,3,9,7,Tuesday
20031205,2003-12-05,2003,4,12,5,Friday
20020402,2002-04-02,2002,2,4,2,Tuesday
20030419,2003-04-19,2003,2,4,19,Saturday
20030731,2003-07-31,2003,3,7,31,Thursday
20021216,2002-12-16,2002,4,12,16,Monday
20021025,2002-10-25,2002,4,10,25,Friday
20030610,2003-06-10,2003,2,6,10,Tuesday
20030922,2003-09-22,2003,3,9,22,Monday
20020715,2002-07-15,2002,3,7,15,Monday
20031119,2003-11-19,2003,4,11,19,Wednesday
20030127,2003-01-27,2003,1,1,27,Monday
20020916,2002-09-16,2002,3,9,16,Monday
20030721,2003-07-21,2003,3,7,21,Monday
20021220,2002-12-20,2002,4,12,20,Friday
20031031,2003-10-31,2003,4,10,31,Friday
20031126,2003-11-26,2003,4,11,26,Wednesday
20030714,2003-07-14,2003,3,7,14,Monday
20021028,2002-10-28,2002,4,10,28,Monday
20040705,2004-07-05,2004,3,7,5,Monday
20070108,2007-01-08,2007,1,1,8,Monday
20040404,2004-04-04,2004,2,4,4,Sunday
20021107,2002-11-07,2002,4,11,7,Thursday
20031021,2003-10-21,2003,4,10,21,Tuesday
20040207,2004-02-07,2004,1,2,7,Saturday
20031228,2003-12-28,2003,4,12,28,Sunday
20030620,2003-06-20,2003,2,6,20,Friday
20040609,2004-06-09,2004,2,6,9,Wednesday
20040714,2004-07-14,2004,3,7,14,Wednesday
20040227,2004-02-27,2004,1,2,27,Friday
20030805,2003-08-05,2003,3,8,5,Tuesday
20030811,2003-08-11,2003,3,8,11,Monday
20040127,2004-01-27,2004,1,1,27,Tuesday
20030817,2003-08-17,2003,3,8,17,Sunday
20030711,2003-07-11,2003,3,7,11,Friday
20040602,2004-06-02,2004,2,6,2,Wednesday
20040314,2004-03-14,2004,1,3,14,Sunday
20040825,2004-08-25,2004,3,8,25,Wednesday
20050111,2005-01-11,2005,1,1,11,Tuesday
20041028,2004-10-28,2004,4,10,28,Thursday
20040712,2004-07-12,2004,3,7,12,Monday
20030902,2003-09-02,2003,3,9,2,Tuesday
20041218,2004-12-18,2004,4,12,18,Saturday
20040525,2004-05-25,2004,2,5,25,Tuesday
20030616,2003-06-16,2003,2,6,16,Monday
20040912,2004-09-12,2004,3,9,12,Sunday
20040628,2004-06-28,2004,2,6,28,Monday
20041109,2004-11-09,2004,4,11,9,Tuesday
20041024,2004-10-24,2004,4,10,24,Sunday
20050228,2005-02-28,2005,1,2,28,Monday
20040115,2004-01-15,2004,1,1,15,Thursday
20040721,2004-07-21,2004,3,7,21,Wednesday
20040206,2004-02-06,2004,1,2,6,Friday
20040831,2004-08-31,2004,3,8,31,Tuesday
20031231,2003-12-31,2003,4,12,31,Wednesday
20040917,2004-09-17,2004,3,9,17,Friday
20031216,2003-12-16,2003,4,12,16,Tuesday
20050113,2005-01-13,2005,1,1,13,Thursday
20050519,2005-05-19,2005,2,5,19,Thursday
20050106,2005-01-06,2005,1,1,6,Thursday
20040223,2004-02-23,2004,1,2,23,Monday
20041213,2004-12-13,2004,4,12,13,Monday
20050120,2005-01-20,2005,1,1,20,Thursday
20041220,2004-12-20,2004,4,12,20,Monday
20040130,2004-01-30,2004,1,1,30,Friday
20040414,2004-04-14,2004,2,4,14,Wednesday
20041101,2004-11-01,2004,4,11,1,Monday
20041025,2004-10-25,2004,4,10,25,Monday
20060915,2006-09-15,2006,3,9,15,Friday
20040706,2004-07-06,2004,3,7,6,Tuesday
20050829,2005-08-29,2005,3,8,29,Monday
20090809,2009-08-09,2009,3,8,9,Sunday
20060213,2006-02-13,2006,1,2,13,Monday
20050808,2005-08-08,2005,3,8,8,Monday
20051207,2005-12-07,2005,4,12,7,Wednesday
20050424,2005-04-24,2005,2,4,24,Sunday
20040919,2004-09-19,2004,3,9,19,Sunday
20050504,2005-05-04,2005,2,5,4,Wednesday
20050525,2005-05-25,2005,2,5,25,Wednesday
20051114,2005-11-14,2005,4,11,14,Monday
20051103,2005-11-03,2005,4,11,3,Thursday
20090701,2009-07-01,2009,3,7,1,Wednesday
20060301,2006-03-01,2006,1,3,1,Wednesday
20060206,2006-02-06,2006,1,2,6,Monday
20050915,2005-09-15,2005,3,9,15,Thursday
20060415,2006-04-15,2006,2,4,15,Saturday
20061117,2006-11-17,2006,4,11,17,Friday
20060220,2006-02-20,2006,1,2,20,Monday
20060704,2006-07-04,2006,3,7,4,Tuesday
20060724,2006-07-24,2006,3,7,24,Monday
20051018,2005-10-18,2005,4,10,18,Tuesday
20060920,2006-09-20,2006,3,9,20,Wednesday
20060619,2006-06-19,2006,2,6,19,Monday
20060405,2006-04-05,2006,2,4,5,Wednesday
20060424,2006-04-24,2006,2,4,24,Monday
20061002,2006-10-02,2006,4,10,2,Monday
20051212,2005-12-12,2005,4,12,12,Monday
20060609,2006-06-09,2006,2,6,9,Friday
20081225,2008-12-25,2008,4,12,25,Thursday
20060612,2006-06-12,2006,2,6,12,Monday
20170315,2017-03-15,2017,1,3,15,Wednesday
20060515,2006-05-15,2006,2,5,15,Monday
20070725,2007-07-25,2007,3,7,25,Wednesday
20061206,2006-12-06,2006,4,12,6,Wednesday
20070528,2007-05-28,2007,2,5,28,Monday
20060616,2006-06-16,2006,2,6,16,Friday
20101010,2010-10-10,2010,4,10,10,Sunday
20070109,2007-01-09,2007,1,1,9,Tuesday
20080216,2008-02-16,2008,1,2,16,Saturday
20070418,2007-04-18,2007,2,4,18,Wednesday
20070914,2007-09-14,2007,3,9,14,Friday
20070703,2007-07-03,2007,3,7,3,Tuesday
20071120,2007-11-20,2007,4,11,20,Tuesday
20071105,2007-11-05,2007,4,11,5,Monday
20100516,2010-05-16,2010,2,5,16,Sunday
20120812,2012-08-12,2012,3,8,12,Sunday
20071215,2007-12-15,2007,4,12,15,Saturday
20080310,2008-03-10,2008,1,3,10,Monday
20070917,2007-09-17,2007,3,9,17,Monday
20080922,2008-09-22,2008,3,9,22,Monday
20091227,2009-12-27,2009,4,12,27,Sunday
20091024,2009-10-24,2009,4,10,24,Saturday
20120309,2012-03-09,2012,1,3,9,Friday
20091008,2009-10-08,2009,4,10,8,Thursday
20100531,2010-05-31,2010,2,5,31,Monday
20091222,2009-12-22,2009,4,12,22,Tuesday
20110103,2011-01-03,2011,1,1,3,Monday
20100816,2010-08-16,2010,3,8,16,Monday
20110316,2011-03-16,2011,1,3,16,Wednesday
20110226,2011-02-26,2011,1,2,26,Saturday
20130102,2013-01-02,2013,1,1,2,Wednesday
20180602,2018-06-02,2018,2,6,2,Saturday
20131022,2013-10-22,2013,4,10,22,Tuesday
20070819,2007-08-19,2007,3,8,19,Sunday
20180619,2018-06-19,2018,2,6,19,Tuesday
20180630,2018-06-30,2018,2,6,30,Saturday
20160613,2016-06-13,2016,2,6,13,Monday
20111118,2011-11-18,2011,4,11,18,Friday
20111121,2011-11-21,2011,4,11,21,Monday
20111120,2011-11-20,2011,4,11,20,Sunday
20121016,2012-10-16,2012,4,10,16,Tuesday
20111011,2011-10-11,2011,4,10,11,Tuesday
20130309,2013-03-09,2013,1,3,9,Saturday
20111127,2011-11-27,2011,4,11,27,Sunday
20111126,2011-11-26,2011,4,11,26,Saturday
20130504,2013-05-04,2013,2,5,4,Saturday
20120206,2012-02-06,2012,1,2,6,Monday
20120205,2012-02-05,2012,1,2,5,Sunday
20080806,2008-08-06,2008,3,8,6,Wednesday
20081220,2008-12-20,2008,4,12,20,Saturday
20081218,2008-12-18,2008,4,12,18,Thursday
20080809,2008-08-09,2008,3,8,9,Saturday
20081005,2008-10-05,2008,4,10,5,Sunday
20010513,2001-05-13,2001,2,5,13,Sunday
20020106,2002-01-06,2002,1,1,6,Sunday
20010628,2001-06-28,2001,2,6,28,Thursday
20160313,2016-03-13,2016,1,3,13,Sunday
20160314,2016-03-14,2016,1,3,14,Monday
20161021,2016-10-21,2016,4,10,21,Friday
20050422,2005-04-22,2005,2,4,22,Friday
20050528,2005-05-28,2005,2,5,28,Saturday
20050331,2005-03-31,2005,1,3,31,Thursday
20060311,2006-03-11,2006,1,3,11,Saturday
20061111,2006-11-11,2006,4,11,11,Saturday
20100809,2010-08-09,2010,3,8,9,Monday
20100807,2010-08-07,2010,3,8,7,Saturday
20100515,2010-05-15,2010,2,5,15,Saturday
20030516,2003-05-16,2003,2,5,16,Friday
19960329,1996-03-29,1996,1,3,29,Friday
20000718,2000-07-18,2000,3,7,18,Tuesday
20000806,2000-08-06,2000,3,8,6,Sunday
20000707,2000-07-07,2000,3,7,7,Friday
20000714,2000-07-14,2000,3,7,14,Friday
20010722,2001-07-22,2001,3,7,22,Sunday
20010412,2001-04-12,2001,2,4,12,Thursday
20010221,2001-02-21,2001,1,2,21,Wednesday
20010708,2001-07-08,2001,3,7,8,Sunday
20030713,2003-07-13,2003,3,7,13,Sunday
20090309,2009-03-09,2009,1,3,9,Monday
20110919,2011-09-19,2011,3,9,19,Monday
20120423,2012-04-23,2012,2,4,23,Monday
20120422,2012-04-22,2012,2,4,22,Sunday
20120131,2012-01-31,2012,1,1,31,Tuesday
20100407,2010-04-07,2010,2,4,7,Wednesday
20100412,2010-04-12,2010,2,4,12,Monday
20100418,2010-04-18,2010,2,4,18,Sunday
20100415,2010-04-15,2010,2,4,15,Thursday
19960531,1996-05-31,1996,2,5,31,Friday
19970330,1997-03-30,1997,1,3,30,Sunday
20050115,2005-01-15,2005,1,1,15,Saturday
20050417,2005-04-17,2005,2,4,17,Sunday
20050116,2005-01-16,2005,1,1,16,Sunday
20050117,2005-01-17,2005,1,1,17,Monday
20060527,2006-05-27,2006,2,5,27,Saturday
20050118,2005-01-18,2005,1,1,18,Tuesday
20050206,2005-02-06,2005,1,2,6,Sunday
20050215,2005-02-15,2005,1,2,15,Tuesday
20050310,2005-03-10,2005,1,3,10,Thursday
20050531,2005-05-31,2005,2,5,31,Tuesday
20050401,2005-04-01,2005,2,4,1,Friday
20050917,2005-09-17,2005,3,9,17,Saturday
20050208,2005-02-08,2005,1,2,8,Tuesday
20050731,2005-07-31,2005,3,7,31,Sunday
20050205,2005-02-05,2005,1,2,5,Saturday
20060313,2006-03-13,2006,1,3,13,Monday
20050423,2005-04-23,2005,2,4,23,Saturday
20050701,2005-07-01,2005,3,7,1,Friday
20050306,2005-03-06,2005,1,3,6,Sunday
20050319,2005-03-19,2005,1,3,19,Saturday
20050402,2005-04-02,2005,2,4,2,Saturday
20050916,2005-09-16,2005,3,9,16,Friday
20050503,2005-05-03,2005,2,5,3,Tuesday
20050523,2005-05-23,2005,2,5,23,Monday
20050615,2005-06-15,2005,2,6,15,Wednesday
20051226,2005-12-26,2005,4,12,26,Monday
20060506,2006-05-06,2006,2,5,6,Saturday
20090320,2009-03-20,2009,1,3,20,Friday
20151202,2015-12-02,2015,4,12,2,Wednesday
20120312,2012-03-12,2012,1,3,12,Monday
20150102,2015-01-02,2015,1,1,2,Friday
19960806,1996-08-06,1996,3,8,6,Tuesday
19960927,1996-09-27,1996,3,9,27,Friday
19960710,1996-07-10,1996,3,7,10,Wednesday
20020418,2002-04-18,2002,2,4,18,Thursday
20020423,2002-04-23,2002,2,4,23,Tuesday
20020419,2002-04-19,2002,2,4,19,Friday
20020731,2002-07-31,2002,3,7,31,Wednesday
20040209,2004-02-09,2004,1,2,9,Monday
20050607,2005-06-07,2005,2,6,7,Tuesday
20040118,2004-01-18,2004,1,1,18,Sunday
20040329,2004-03-29,2004,1,3,29,Monday
20021013,2002-10-13,2002,4,10,13,Sunday
20040818,2004-08-18,2004,3,8,18,Wednesday
20050104,2005-01-04,2005,1,1,4,Tuesday
20030826,2003-08-26,2003,3,8,26,Tuesday
20111219,2011-12-19,2011,4,12,19,Monday
20040331,2004-03-31,2004,1,3,31,Wednesday
20040704,2004-07-04,2004,3,7,4,Sunday
20040319,2004-03-19,2004,1,3,19,Friday
20030803,2003-08-03,2003,3,8,3,Sunday
20030703,2003-07-03,2003,3,7,3,Thursday
20030727,2003-07-27,2003,3,7,27,Sunday
20170312,2017-03-12,2017,1,3,12,Sunday
20020801,2002-08-01,2002,3,8,1,Thursday
20021014,2002-10-14,2002,4,10,14,Monday
20070201,2007-02-01,2007,1,2,1,Thursday
20050410,2005-04-10,2005,2,4,10,Sunday
20160327,2016-03-27,2016,1,3,27,Sunday
20050925,2005-09-25,2005,3,9,25,Sunday
20040103,2004-01-03,2004,1,1,3,Saturday
20020808,2002-08-08,2002,3,8,8,Thursday
20030901,2003-09-01,2003,3,9,1,Monday
20111224,2011-12-24,2011,4,12,24,Saturday
20020812,2002-08-12,2002,3,8,12,Monday
20020805,2002-08-05,2002,3,8,5,Monday
20040619,2004-06-19,2004,2,6,19,Saturday
20031227,2003-12-27,2003,4,12,27,Saturday
20021114,2002-11-14,2002,4,11,14,Thursday
20020613,2002-06-13,2002,2,6,13,Thursday
20030306,2003-03-06,2003,1,3,6,Thursday
20040405,2004-04-05,2004,2,4,5,Monday
20060401,2006-04-01,2006,2,4,1,Saturday
20151005,2015-10-05,2015,4,10,5,Monday
20031221,2003-12-21,2003,4,12,21,Sunday
20040418,2004-04-18,2004,2,4,18,Sunday
20030708,2003-07-08,2003,3,7,8,Tuesday
20041110,2004-11-10,2004,4,11,10,Wednesday
20021224,2002-12-24,2002,4,12,24,Tuesday
20060524,2006-05-24,2006,2,5,24,Wednesday
20020516,2002-05-16,2002,2,5,16,Thursday
20100403,2010-04-03,2010,2,4,3,Saturday
20170415,2017-04-15,2017,2,4,15,Saturday
20050618,2005-06-18,2005,2,6,18,Saturday
20021230,2002-12-30,2002,4,12,30,Monday
20050622,2005-06-22,2005,2,6,22,Wednesday
20040815,2004-08-15,2004,3,8,15,Sunday
20021206,2002-12-06,2002,4,12,6,Friday
20030217,2003-02-17,2003,1,2,17,Monday
20111015,2011-10-15,2011,4,10,15,Saturday
20030213,2003-02-13,2003,1,2,13,Thursday
20030107,2003-01-07,2003,1,1,7,Tuesday
20030101,2003-01-01,2003,1,1,1,Wednesday
20030904,2003-09-04,2003,3,9,4,Thursday
20030128,2003-01-28,2003,1,1,28,Tuesday
20021218,2002-12-18,2002,4,12,18,Wednesday
20030108,2003-01-08,2003,1,1,8,Wednesday
20040802,2004-08-02,2004,3,8,2,Monday
20030110,2003-01-10,2003,1,1,10,Friday
20021201,2002-12-01,2002,4,12,1,Sunday
20030511,2003-05-11,2003,2,5,11,Sunday
20021128,2002-11-28,2002,4,11,28,Thursday
20020610,2002-06-10,2002,2,6,10,Monday
20070909,2007-09-09,2007,3,9,9,Sunday
20111205,2011-12-05,2011,4,12,5,Monday
20020604,2002-06-04,2002,2,6,4,Tuesday
20040528,2004-05-28,2004,2,5,28,Friday
20030126,2003-01-26,2003,1,1,26,Sunday
20021229,2002-12-29,2002,4,12,29,Sunday
20021020,2002-10-20,2002,4,10,20,Sunday
20041014,2004-10-14,2004,4,10,14,Thursday
20021129,2002-11-29,2002,4,11,29,Friday
20020929,2002-09-29,2002,3,9,29,Sunday
20071005,2007-10-05,2007,4,10,5,Friday
20030102,2003-01-02,2003,1,1,2,Thursday
20021008,2002-10-08,2002,4,10,8,Tuesday
20020701,2002-07-01,2002,3,7,1,Monday
20040816,2004-08-16,2004,3,8,16,Monday
20021030,2002-10-30,2002,4,10,30,Wednesday
20021031,2002-10-31,2002,4,10,31,Thursday
20100111,2010-01-11,2010,1,1,11,Monday
20030225,2003-02-25,2003,1,2,25,Tuesday
20031110,2003-11-10,2003,4,11,10,Monday
20040122,2004-01-22,2004,1,1,22,Thursday
20021106,2002-11-06,2002,4,11,6,Wednesday
20021117,2002-11-17,2002,4,11,17,Sunday
20020718,2002-07-18,2002,3,7,18,Thursday
20030221,2003-02-21,2003,1,2,21,Friday
20021130,2002-11-30,2002,4,11,30,Saturday
20030818,2003-08-18,2003,3,8,18,Monday
20020424,2002-04-24,2002,2,4,24,Wednesday
20030214,2003-02-14,2003,1,2,14,Friday
20030212,2003-02-12,2003,1,2,12,Wednesday
20030105,2003-01-05,2003,1,1,5,Sunday
20030912,2003-09-12,2003,3,9,12,Friday
20030518,2003-05-18,2003,2,5,18,Sunday
20030601,2003-06-01,2003,2,6,1,Sunday
20060805,2006-08-05,2006,3,8,5,Saturday
20070708,2007-07-08,2007,3,7,8,Sunday
20040121,2004-01-21,2004,1,1,21,Wednesday
20030822,2003-08-22,2003,3,8,22,Friday
20030821,2003-08-21,2003,3,8,21,Thursday
20031220,2003-12-20,2003,4,12,20,Saturday
20040123,2004-01-23,2004,1,1,23,Friday
20040330,2004-03-30,2004,1,3,30,Tuesday
20031202,2003-12-02,2003,4,12,2,Tuesday
20070216,2007-02-16,2007,1,2,16,Friday
20040424,2004-04-24,2004,2,4,24,Saturday
20040502,2004-05-02,2004,2,5,2,Sunday
20020926,2002-09-26,2002,3,9,26,Thursday
20091219,2009-12-19,2009,4,12,19,Saturday
20020830,2002-08-30,2002,3,8,30,Friday
20020726,2002-07-26,2002,3,7,26,Friday
20040101,2004-01-01,2004,1,1,1,Thursday
20021016,2002-10-16,2002,4,10,16,Wednesday
20040601,2004-06-01,2004,2,6,1,Tuesday
20040208,2004-02-08,2004,1,2,8,Sunday
20040618,2004-06-18,2004,2,6,18,Friday
20050122,2005-01-22,2005,1,1,22,Saturday
20020904,2002-09-04,2002,3,9,4,Wednesday
20040621,2004-06-21,2004,2,6,21,Monday
20050305,2005-03-05,2005,1,3,5,Saturday
20030114,2003-01-14,2003,1,1,14,Tuesday
20110813,2011-08-13,2011,3,8,13,Saturday
20041228,2004-12-28,2004,4,12,28,Tuesday
20040531,2004-05-31,2004,2,5,31,Monday
20041231,2004-12-31,2004,4,12,31,Friday
20050325,2005-03-25,2005,1,3,25,Friday
20030427,2003-04-27,2003,2,4,27,Sunday
20030408,2003-04-08,2003,2,4,8,Tuesday
20050105,2005-01-05,2005,1,1,5,Wednesday
20041226,2004-12-26,2004,4,12,26,Sunday
20031015,2003-10-15,2003,4,10,15,Wednesday
20091230,2009-12-30,2009,4,12,30,Wednesday
20040312,2004-03-12,2004,1,3,12,Friday
20031029,2003-10-29,2003,4,10,29,Wednesday
20050814,2005-08-14,2005,3,8,14,Sunday
20050327,2005-03-27,2005,1,3,27,Sunday
20100109,2010-01-09,2010,1,1,9,Saturday
20130204,2013-02-04,2013,1,2,4,Monday
20040505,2004-05-05,2004,2,5,5,Wednesday
20130120,2013-01-20,2013,1,1,20,Sunday
20091231,2009-12-31,2009,4,12,31,Thursday
20080914,2008-09-14,2008,3,9,14,Sunday
20081121,2008-11-21,2008,4,11,21,Friday
20040703,2004-07-03,2004,3,7,3,Saturday
20041224,2004-12-24,2004,4,12,24,Friday
20060626,2006-06-26,2006,2,6,26,Monday
20101108,2010-11-08,2010,4,11,8,Monday
20041029,2004-10-29,2004,4,10,29,Friday
20060604,2006-06-04,2006,2,6,4,Sunday
20061113,2006-11-13,2006,4,11,13,Monday
20120826,2012-08-26,2012,3,8,26,Sunday
20081018,2008-10-18,2008,4,10,18,Saturday
20060414,2006-04-14,2006,2,4,14,Friday
20070621,2007-06-21,2007,2,6,21,Thursday
20070426,2007-04-26,2007,2,4,26,Thursday
20091213,2009-12-13,2009,4,12,13,Sunday
20150308,2015-03-08,2015,1,3,8,Sunday
20101226,2010-12-26,2010,4,12,26,Sunday
20070630,2007-06-30,2007,2,6,30,Saturday
20060729,2006-07-29,2006,3,7,29,Saturday
20061125,2006-11-25,2006,4,11,25,Saturday
20061008,2006-10-08,2006,4,10,8,Sunday
20060924,2006-09-24,2006,3,9,24,Sunday
20090411,2009-04-11,2009,2,4,11,Saturday
20120318,2012-03-18,2012,1,3,18,Sunday
20110731,2011-07-31,2011,3,7,31,Sunday
20070714,2007-07-14,2007,3,7,14,Saturday
20070120,2007-01-20,2007,1,1,20,Saturday
20120602,2012-06-02,2012,2,6,2,Saturday
20061222,2006-12-22,2006,4,12,22,Friday
20100321,2010-03-21,2010,1,3,21,Sunday
20060607,2006-06-07,2006,2,6,7,Wednesday
20080709,2008-07-09,2008,3,7,9,Wednesday
20081011,2008-10-11,2008,4,10,11,Saturday
20140729,2014-07-29,2014,3,7,29,Tuesday
20071011,2007-10-11,2007,4,10,11,Thursday
20090905,2009-09-05,2009,3,9,5,Saturday
20080210,2008-02-10,2008,1,2,10,Sunday
20080209,2008-02-09,2008,1,2,9,Saturday
20081112,2008-11-12,2008,4,11,12,Wednesday
20080319,2008-03-19,2008,1,3,19,Wednesday
20080815,2008-08-15,2008,3,8,15,Friday
20090109,2009-01-09,2009,1,1,9,Friday
20071126,2007-11-26,2007,4,11,26,Monday
20080504,2008-05-04,2008,2,5,4,Sunday
20080812,2008-08-12,2008,3,8,12,Tuesday
20170416,2017-04-16,2017,2,4,16,Sunday
20170106,2017-01-06,2017,1,1,6,Friday
20080119,2008-01-19,2008,1,1,19,Saturday
20081122,2008-11-22,2008,4,11,22,Saturday
20091228,2009-12-28,2009,4,12,28,Monday
20100103,2010-01-03,2010,1,1,3,Sunday
20130727,2013-07-27,2013,3,7,27,Saturday
20140823,2014-08-23,2014,3,8,23,Saturday
20090525,2009-05-25,2009,2,5,25,Monday
20090913,2009-09-13,2009,3,9,13,Sunday
20101127,2010-11-27,2010,4,11,27,Saturday
20090930,2009-09-30,2009,3,9,30,Wednesday
20110630,2011-06-30,2011,2,6,30,Thursday
20110827,2011-08-27,2011,3,8,27,Saturday
20100102,2010-01-02,2010,1,1,2,Saturday
20090111,2009-01-11,2009,1,1,11,Sunday
20081227,2008-12-27,2008,4,12,27,Saturday
20100131,2010-01-31,2010,1,1,31,Sunday
20101204,2010-12-04,2010,4,12,4,Saturday
20110927,2011-09-27,2011,3,9,27,Tuesday
20100717,2010-07-17,2010,3,7,17,Saturday
20101025,2010-10-25,2010,4,10,25,Monday
20091125,2009-11-25,2009,4,11,25,Wednesday
20110214,2011-02-14,2011,1,2,14,Monday
20110829,2011-08-29,2011,3,8,29,Monday
20100925,2010-09-25,2010,3,9,25,Saturday
20101207,2010-12-07,2010,4,12,7,Tuesday
